chrom	start	end	nSites	recombRate
b'22'	47328000	47376000	531	3.058292249714616e-10
b'22'	47376000	47424000	520	3.895066965340508e-10
b'22'	47424000	47472000	529	8.681353437674125e-10
b'22'	47472000	47520000	577	3.576385566258147e-10
b'22'	47520000	47568000	536	4.736129292653379e-10
b'22'	47568000	47616000	558	4.98787285710565e-10
b'22'	47616000	47664000	596	6.175051084367579e-10
b'22'	47664000	47712000	508	5.413040302964675e-10
b'22'	47712000	47760000	580	2.375156952872217e-10
b'22'	47760000	47808000	556	3.787396819684108e-10
b'22'	47808000	47856000	571	5.414631759476509e-10
b'22'	47856000	47904000	548	2.496636371793476e-09
b'22'	47904000	47952000	568	4.0200187407111033e-10
b'22'	47952000	48000000	508	5.03373166036641e-10
b'22'	48000000	48048000	593	3.33287545903088e-10
b'22'	48048000	48096000	504	4.625034581140705e-10
b'22'	48096000	48144000	567	2.989459166440287e-10
b'22'	48144000	48192000	546	2.63738134589267e-10
b'22'	48192000	48240000	550	4.434294548186536e-10
b'22'	48240000	48288000	497	4.0191591470637187e-10
b'22'	48288000	48336000	587	3.086966084394224e-10
b'22'	48336000	48384000	554	2.99068123933658e-10
b'22'	48384000	48432000	550	6.313818497396227e-10
b'22'	48432000	48480000	570	3.1358317393291824e-10
b'22'	48480000	48528000	600	7.031537766766946e-10
b'22'	48528000	48576000	548	2.745379448964742e-10
b'22'	48576000	48624000	531	1.5685111893424627e-09
b'22'	48624000	48672000	521	4.795838255405411e-10
b'22'	48672000	48720000	587	8.245118292082039e-10
b'22'	48720000	48768000	517	5.43826195432143e-10
b'22'	48768000	48816000	604	1.974403347472401e-10
b'22'	48816000	48864000	567	3.9618977822875847e-10
b'22'	48864000	48912000	510	2.625202043129649e-10
b'22'	48912000	48960000	536	1.824464669211007e-10
b'22'	48960000	49008000	567	7.915541802432765e-10
b'22'	49008000	49056000	582	2.1033976295140574e-10
b'22'	49056000	49104000	558	2.6926542530748416e-10
b'22'	49104000	49152000	570	4.8659797161591e-10
b'22'	49152000	49200000	550	5.772564482939688e-10
b'22'	49200000	49248000	600	2.5890783968393406e-10
b'22'	49248000	49296000	565	5.841411374947306e-10
b'22'	49296000	49344000	555	2.891648456353945e-10
b'22'	49344000	49392000	555	2.9385739842614667e-10
b'22'	49392000	49440000	554	1.7089208059777904e-09
b'22'	49440000	49488000	543	6.082708411205163e-11
b'22'	49488000	49536000	515	2.9077839612049523e-10
b'22'	49536000	49584000	548	3.876342322997361e-10
b'22'	49584000	49632000	568	5.210331550430183e-10
b'22'	49632000	49680000	558	1.0221669084304307e-10
b'22'	49680000	49728000	556	1.5909658936200005e-10
b'22'	49728000	49776000	551	6.408173571976396e-10
b'22'	49776000	49824000	540	4.5324263113219013e-10
b'22'	49824000	49872000	560	1.0042245529741923e-09
b'22'	49872000	49920000	543	4.730729856476955e-11
b'22'	49920000	49968000	574	4.0130315216656513e-10
b'22'	49968000	50016000	588	3.3821208541313484e-10
b'22'	50016000	50064000	562	1.3212264648699828e-09
b'22'	50064000	50112000	526	2.864673095869192e-10
b'22'	50112000	50160000	556	3.487685167960812e-10
b'22'	50160000	50208000	548	5.923507746548028e-10
b'22'	50208000	50256000	549	1.5154128124353568e-09
b'22'	50256000	50304000	547	5.499614156335135e-10
b'22'	50304000	50352000	543	3.2348990441450375e-10
b'22'	50352000	50400000	531	2.387695282700818e-10
b'22'	50400000	50448000	520	5.810069002559141e-10
b'22'	50448000	50496000	522	2.1657475125080676e-10
b'22'	50496000	50544000	558	1.9835654420112462e-10
b'22'	50544000	50592000	543	5.195362883542301e-10
b'22'	50592000	50640000	562	5.420124183143171e-10
b'22'	50640000	50688000	502	3.744037397149093e-10
b'22'	50688000	50736000	542	3.951976207417711e-10
b'22'	50736000	50784000	551	4.449411437497855e-11
b'22'	50784000	50818468	373	1.1284016584071412e-09
