chrom	start	end	nSites	recombRate
b'22'	43337000	43378000	1103	6.4333627086512755e-09
b'22'	43378000	43419000	1058	6.257386110286443e-09
b'22'	43419000	43460000	1129	7.430010709400476e-09
b'22'	43460000	43501000	1206	7.968613964892565e-09
b'22'	43501000	43542000	1157	3.664010717900951e-09
b'22'	43542000	43583000	837	7.192679837711939e-09
b'22'	43583000	43624000	608	2.9908331354027825e-10
b'22'	43624000	43665000	689	7.668493207299571e-10
b'22'	43665000	43706000	697	9.610826179885216e-10
b'22'	43706000	43747000	664	7.412907362808959e-10
b'22'	43747000	43788000	637	3.8910279108527756e-10
b'22'	43788000	43829000	831	5.987576493764441e-09
b'22'	43829000	43870000	953	3.5346693829848207e-10
b'22'	43870000	43911000	1120	4.219804724381258e-09
b'22'	43911000	43952000	1144	7.793784354436749e-09
b'22'	43952000	43993000	1189	6.442253525739583e-10
b'22'	43993000	44034000	975	6.525202953985329e-09
b'22'	44034000	44075000	1077	3.824597655621679e-09
b'22'	44075000	44116000	985	7.1876294661197746e-09
b'22'	44116000	44157000	1049	8.73347452362848e-09
b'22'	44157000	44198000	1081	8.796535901605334e-09
b'22'	44198000	44239000	1024	7.759162062673543e-09
b'22'	44239000	44280000	1078	8.44305235200865e-09
b'22'	44280000	44321000	1033	8.646413567191164e-09
b'22'	44321000	44362000	1120	9.037362971954089e-09
b'22'	44362000	44403000	990	8.606297470887974e-09
b'22'	44403000	44444000	975	9.07825097644827e-09
b'22'	44444000	44485000	838	3.9836064277363666e-09
b'22'	44485000	44526000	1073	7.712895211344028e-09
b'22'	44526000	44567000	1098	5.949456795076854e-09
b'22'	44567000	44608000	1040	7.52432349473494e-09
b'22'	44608000	44649000	1074	5.731874051782104e-09
b'22'	44649000	44690000	1045	5.025324769257492e-09
b'22'	44690000	44731000	1089	9.026332555800915e-09
b'22'	44731000	44772000	1077	9.043443302440627e-09
b'22'	44772000	44813000	1038	8.480495422764958e-09
b'22'	44813000	44854000	1120	7.54906097738066e-09
b'22'	44854000	44895000	930	8.387725935984976e-09
b'22'	44895000	44936000	1149	3.709196690632082e-09
b'22'	44936000	44977000	1001	3.5073733368153137e-09
b'22'	44977000	45018000	948	4.979231487232606e-09
b'22'	45018000	45059000	1170	8.356439834184973e-09
b'22'	45059000	45100000	1068	8.642051733562743e-09
b'22'	45100000	45141000	1113	8.096982366097788e-09
b'22'	45141000	45182000	1026	0
b'22'	45182000	45223000	931	4.076889426785622e-09
b'22'	45223000	45264000	1131	8.544712591718303e-09
b'22'	45264000	45305000	1101	8.69708989227896e-09
b'22'	45305000	45346000	1235	4.720654773597773e-09
b'22'	45346000	45387000	1404	1.032257640283125e-10
b'22'	45387000	45428000	1383	1.4396667320570182e-09
b'22'	45428000	45469000	1099	5.499713256142452e-09
b'22'	45469000	45510000	1191	7.80360944078275e-09
b'22'	45510000	45551000	1075	6.893214154050402e-09
b'22'	45551000	45592000	1067	8.542701004496077e-09
b'22'	45592000	45633000	1064	7.57918421122836e-09
b'22'	45633000	45674000	950	3.573768811299428e-10
b'22'	45674000	45715000	977	2.2211654113898009e-10
b'22'	45715000	45756000	936	2.680019262113205e-10
b'22'	45756000	45797000	993	4.8525574059403695e-11
b'22'	45797000	45838000	962	1.4934934974992997e-10
b'22'	45838000	45879000	1016	5.307382558725986e-11
b'22'	45879000	45920000	935	2.8364238797382994e-10
b'22'	45920000	45961000	946	2.8425929313362357e-10
b'22'	45961000	46002000	1033	1.6909963575829331e-10
b'22'	46002000	46043000	993	0
b'22'	46043000	46084000	991	1.6248249076505208e-10
b'22'	46084000	46125000	985	8.53589892408964e-11
b'22'	46125000	46166000	991	1.6919767776466206e-10
b'22'	46166000	46207000	994	4.519456237118475e-11
b'22'	46207000	46248000	991	2.35252789119093e-10
b'22'	46248000	46289000	1004	6.563114242413098e-11
b'22'	46289000	46330000	982	1.694168914056632e-10
b'22'	46330000	46371000	991	1.0339733753945823e-10
b'22'	46371000	46412000	942	2.1493013111580064e-10
b'22'	46412000	46453000	1020	1.521200720848502e-10
b'22'	46453000	46494000	973	1.3785668624982627e-10
b'22'	46494000	46535000	997	2.1058728449565433e-10
b'22'	46535000	46576000	935	1.5039708738841532e-10
b'22'	46576000	46617000	1004	1.8043522491720747e-10
b'22'	46617000	46658000	946	3.0433788177599014e-10
b'22'	46658000	46699000	1028	5.956738241754282e-11
b'22'	46699000	46740000	985	2.773293803313322e-10
b'22'	46740000	46781000	984	8.855709187118555e-11
b'22'	46781000	46822000	936	3.5929560462078396e-10
b'22'	46822000	46863000	1019	1.0703317701508473e-10
b'22'	46863000	46904000	1035	0
b'22'	46904000	46945000	939	2.6015442308181566e-10
b'22'	46945000	46986000	1009	1.222956247037425e-10
b'22'	46986000	47027000	1008	7.171009203733938e-11
b'22'	47027000	47068000	945	2.7063490643165914e-10
b'22'	47068000	47109000	993	1.0035088736997304e-12
b'22'	47109000	47150000	980	2.3366478479058177e-10
b'22'	47150000	47191000	940	2.5117736556907307e-10
b'22'	47191000	47232000	991	5.871055051681114e-11
b'22'	47232000	47273000	943	3.114317732861167e-10
b'22'	47273000	47314000	951	1.6757342551126082e-10
b'22'	47314000	47355000	1004	0
b'22'	47355000	47396000	990	8.826848934539515e-11
b'22'	47396000	47437000	1032	8.917883008763095e-11
b'22'	47437000	47478000	960	2.1532126348627952e-10
b'22'	47478000	47519000	995	1.0413092649556366e-10
b'22'	47519000	47560000	999	6.408249298549974e-11
b'22'	47560000	47601000	995	2.2443088483861906e-10
b'22'	47601000	47642000	981	0
b'22'	47642000	47683000	993	1.4493538815333258e-10
b'22'	47683000	47724000	962	2.5482597812299476e-10
b'22'	47724000	47765000	969	1.1138120191021569e-10
b'22'	47765000	47806000	916	4.431398166378663e-10
b'22'	47806000	47847000	945	4.514291992326962e-10
b'22'	47847000	47888000	948	3.412127231573567e-10
b'22'	47888000	47929000	940	2.3248344765750171e-10
b'22'	47929000	47970000	962	1.971810757796941e-10
b'22'	47970000	48011000	995	1.6540545438451007e-10
b'22'	48011000	48052000	994	6.466315022040334e-11
b'22'	48052000	48093000	966	8.33225462987465e-11
b'22'	48093000	48134000	999	2.7493147164932797e-11
b'22'	48134000	48175000	957	2.1059833148228686e-10
b'22'	48175000	48216000	987	1.6287811097385071e-10
b'22'	48216000	48257000	933	3.308068069672871e-10
b'22'	48257000	48298000	1047	2.6663242294119614e-11
b'22'	48298000	48339000	991	1.152006975386182e-10
b'22'	48339000	48380000	934	2.2547068245546184e-10
b'22'	48380000	48421000	1000	4.542413256215434e-11
b'22'	48421000	48462000	1031	6.288631146413231e-11
b'22'	48462000	48503000	957	3.014777478930078e-10
b'22'	48503000	48544000	950	2.617641761652607e-10
b'22'	48544000	48585000	927	3.132358842906391e-10
b'22'	48585000	48626000	968	1.7862800694769512e-10
b'22'	48626000	48667000	989	1.2725951910367015e-10
b'22'	48667000	48708000	965	1.3457883818477858e-10
b'22'	48708000	48749000	966	2.3085229103745484e-10
b'22'	48749000	48790000	932	2.876089466117856e-10
b'22'	48790000	48831000	967	1.6475437260982029e-10
b'22'	48831000	48872000	968	2.387211977035615e-10
b'22'	48872000	48913000	967	2.6292065757841614e-10
b'22'	48913000	48954000	927	1.820774285238877e-10
b'22'	48954000	48995000	918	3.5707861249084884e-10
b'22'	48995000	49036000	964	3.237205102604703e-10
b'22'	49036000	49077000	917	2.6524811957468233e-10
b'22'	49077000	49118000	985	1.835363211961248e-10
b'22'	49118000	49159000	975	1.3304883053609124e-10
b'22'	49159000	49200000	978	1.7362441243955463e-10
b'22'	49200000	49241000	935	3.402212561070342e-10
b'22'	49241000	49282000	959	1.4856915631896523e-10
b'22'	49282000	49323000	974	1.6203750433473704e-10
b'22'	49323000	49364000	993	9.727247388805541e-11
b'22'	49364000	49405000	935	3.539623266053113e-10
b'22'	49405000	49446000	934	1.8997015525492206e-10
b'22'	49446000	49487000	1016	2.920750140306104e-11
b'22'	49487000	49528000	928	3.5947270162524554e-10
b'22'	49528000	49569000	1027	4.116241225009471e-11
b'22'	49569000	49610000	995	1.20677586380322e-10
b'22'	49610000	49651000	1017	3.137926993146664e-11
b'22'	49651000	49692000	965	3.083185943655699e-10
b'22'	49692000	49733000	952	3.1152877963748934e-10
b'22'	49733000	49774000	955	1.3189338477793275e-10
b'22'	49774000	49815000	964	1.9962453113560803e-10
b'22'	49815000	49856000	958	2.9626529629383547e-10
b'22'	49856000	49897000	962	1.5867852996160267e-10
b'22'	49897000	49938000	945	3.722450894831309e-10
b'22'	49938000	49979000	974	7.157959950773629e-11
b'22'	49979000	50020000	948	4.3116695443755363e-10
b'22'	50020000	50061000	1027	1.2464067068900297e-11
b'22'	50061000	50102000	972	3.706515616613022e-10
b'22'	50102000	50143000	943	2.0749896129503136e-10
b'22'	50143000	50184000	1004	1.4494850644995896e-10
b'22'	50184000	50225000	975	2.2629920645294606e-10
b'22'	50225000	50266000	932	3.166248926586819e-10
b'22'	50266000	50307000	935	2.8485548519347944e-10
b'22'	50307000	50348000	1014	9.316264964220151e-11
b'22'	50348000	50389000	995	1.2561041113034345e-10
b'22'	50389000	50430000	990	1.9853053424059623e-10
b'22'	50430000	50471000	942	2.4845911642066003e-10
b'22'	50471000	50512000	971	1.9605808054476995e-10
b'22'	50512000	50553000	956	1.752538429679405e-10
b'22'	50553000	50594000	1008	2.0029425470024088e-10
b'22'	50594000	50635000	964	2.6444548695211885e-10
b'22'	50635000	50676000	972	3.1865270514252517e-10
b'22'	50676000	50717000	917	4.5929465371548087e-10
b'22'	50717000	50758000	973	1.1228084088415099e-10
b'22'	50758000	50799000	975	2.544755815157248e-10
b'22'	50799000	50818468	455	7.026811506338518e-11
